EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1829,7,83,6,1,KA4231387,Kumar Naik,1979-04-27,M,6,0,2001-06-16
1830,4,58,6,1,KA9548784,Naveen Pillai,1991-04-23,M,7,0,2015-12-24
1831,15,134,3,1,KA2259220,Naresh Kumar,1984-02-13,M,7,0,2008-11-21
1832,1,22,3,1,KA1670225,Kumar Gowda,1990-06-29,M,6,0,2016-10-22
1833,8,88,4,1,KA9980691,Girish Shetty,1983-05-29,M,6,0,2010-01-29
1834,14,125,3,1,KA3302963,Asha Shetty,1979-09-14,F,8,0,2005-12-07
1835,15,133,3,1,KA2055863,Basavaraj Patil,1969-05-16,M,5,0,1994-11-24
1836,21,153,1,3,KA6438575,Girish Pillai,1973-12-26,M,4,0,1997-03-31
1837,7,86,1,4,KA5672826,Prakash Rao,1973-10-19,M,5,0,1999-07-29
1838,2,36,3,1,KA7064744,Dinesh Nair,1983-10-15,M,6,0,2006-11-02
1839,3,45,3,1,KA5889906,Srinivas Swamy,1991-10-06,M,4,0,2017-10-22
1840,25,166,7,1,KA5121051,Santosh Reddy,1974-09-23,M,7,0,1998-10-24
1841,12,118,3,1,KA3455176,Girish Sharma,1972-11-30,M,5,0,1996-10-24
1842,18,141,2,1,KA4169687,Girish Gowda,1979-05-22,M,5,0,2001-05-22
1843,20,150,3,1,KA8054705,Meena Sharma,1984-08-04,F,4,0,2009-06-10
1844,21,153,2,4,KA7490848,Kumar Raju,1992-03-04,M,6,0,2016-10-29
1845,1,14,2,1,KA5653261,Naresh Gowda,1995-03-07,M,2,0,2021-11-30
1846,1,25,5,1,KA1670038,Girish Reddy,1978-01-13,M,1,0,2001-03-02
1847,6,71,4,1,KA5037944,Santosh Swamy,1984-04-09,M,4,0,2008-08-31
1848,5,69,5,1,KA4965501,Naveen Swamy,1972-03-25,M,3,0,1996-03-13
1849,4,57,5,1,KA7430237,Praveen Patil,1989-04-24,M,4,0,2015-10-25
1850,20,147,1,4,KA3089825,Rajesh Reddy,1969-06-22,M,2,0,1992-12-20
1851,12,118,1,2,KA4696718,Kumar Kumar,1969-09-04,M,5,0,1992-08-03
1852,11,112,1,4,KA8485410,Venkatesh Raju,1971-01-08,M,4,0,1997-10-31
1853,11,114,4,1,KA7450428,Mahesh Hegde,1977-03-03,M,7,0,1999-12-30
1854,28,173,7,1,KA9790177,Girish Kumar,1974-12-21,M,6,0,1999-05-28
1855,9,100,3,1,KA4447207,Basavaraj Murthy,1977-03-09,M,6,0,2002-07-28
1856,30,179,6,1,KA7778101,Mahesh Swamy,1980-01-30,M,4,0,2003-01-03
1857,5,64,1,4,KA8880476,Prakash Hegde,1983-12-25,M,1,0,2007-04-05
1858,30,179,4,1,KA1367073,Praveen Kumar,1994-02-13,M,7,0,2018-08-22
1859,14,126,1,4,KA8115851,Prakash Hegde,1977-06-13,M,2,0,2003-06-30
1860,9,94,1,2,KA3827659,Prakash Kumar,1985-05-13,M,4,0,2010-01-12
1861,3,51,3,1,KA7116500,Manjunath Swamy,1995-05-24,M,1,0,2019-07-08
1862,3,41,7,1,KA1839952,Mahesh Bhat,1992-11-16,M,5,0,2018-04-24
1863,6,76,1,4,KA5672680,Girish Shetty,1990-09-01,M,3,0,2017-06-19
1864,1,18,3,1,KA2548050,Harish Reddy,1986-08-15,M,1,0,2013-06-29
1865,13,121,3,1,KA4963537,Naresh Rao,1978-01-13,M,1,0,2000-12-16
1866,1,20,4,1,KA2703060,Dinesh Swamy,1993-12-31,M,5,0,2020-04-25
1867,12,119,1,3,KA4001846,Naresh Murthy,1972-03-12,M,3,0,1998-06-12
1868,1,3,5,1,KA3882234,Naresh Kumar,1982-06-03,M,5,0,2009-03-14
1869,1,15,3,1,KA3801816,Rajesh Murthy,1979-05-10,M,1,0,2002-02-04
1870,22,156,6,1,KA5685491,Ramesh Kumar,1980-07-19,M,8,0,2005-10-01
1871,31,183,1,1,KA2125315,Naresh Bhat,1985-11-20,M,7,0,2008-10-11
1872,14,126,3,1,KA7776291,Harish Shetty,1979-04-21,M,8,0,2004-05-16
1873,22,156,5,1,KA7798104,Geetha Patil,1971-02-12,F,5,0,1997-02-16
1874,14,128,3,1,KA1610970,Kumar Reddy,1991-05-11,M,4,0,2017-11-08
1875,1,30,1,4,KA7307297,Prakash Pillai,1969-11-28,M,5,0,1994-03-16
1876,1,5,1,2,KA8548747,Santosh Shetty,1987-05-09,M,3,0,2011-10-11
1877,2,37,1,4,KA5243292,Harish Hegde,1996-04-14,M,8,0,2019-07-18
1878,4,53,7,1,KA7975966,Srinivas Patil,1976-03-28,M,1,0,1998-12-15
1879,1,26,4,1,KA1891194,Ramesh Sharma,1983-10-08,M,6,0,2007-11-07
1880,11,111,4,1,KA5931680,Ravi Sharma,1993-07-08,M,6,0,2018-11-09
1881,13,123,1,3,KA4246044,Shivaraj Shetty,1993-12-24,M,5,0,2017-12-09
1882,2,38,1,1,KA1414120,Kavitha Naik,1971-10-30,F,4,0,1995-04-29
1883,10,104,2,4,KA6820448,Prakash Naik,1982-01-14,M,6,0,2008-07-01
1884,20,150,3,1,KA8355095,Suresh Nair,1991-06-28,M,8,0,2018-06-05
1885,18,141,4,1,KA2128925,Manjunath Naik,1971-08-13,M,3,0,1996-06-08
1886,31,183,4,1,KA5481292,Usha Patil,1977-04-16,F,3,0,2003-05-18
1887,9,99,3,1,KA4694972,Dinesh Gowda,1984-08-25,M,1,0,2008-11-04
1888,11,108,1,4,KA3544205,Rajesh Reddy,1971-06-26,M,7,0,1994-07-21
1889,1,1,1,1,KA5454479,Girish Sharma,1994-01-18,M,8,0,2016-12-12
1890,3,43,7,1,KA2341666,Venkatesh Shetty,1974-11-19,M,8,0,1997-07-04
1891,9,96,4,1,KA6546545,Santosh Swamy,1975-12-27,M,6,0,1999-06-02
1892,6,72,4,1,KA5115393,Praveen Murthy,1970-05-20,M,4,0,1996-09-23
1893,7,85,1,4,KA7789891,Kumar Shetty,1974-03-13,M,1,0,1997-11-12
1894,5,66,6,1,KA3482557,Savitha Nair,1992-03-30,F,4,0,2018-11-06
1895,12,119,1,3,KA7923034,Venkatesh Sharma,1990-02-23,M,7,0,2012-09-06
1896,5,63,1,4,KA2112674,Santosh Rao,1989-09-25,M,6,0,2015-03-19
1897,11,111,2,4,KA1513307,Anitha Hegde,1990-02-10,F,6,0,2014-06-02
1898,14,125,1,2,KA7800102,Suma Rao,1974-12-16,F,7,0,1999-03-01
1899,3,43,3,1,KA6488547,Harish Kumar,1981-12-11,M,7,0,2004-10-27
1900,1,3,1,4,KA9265269,Ganesh Gowda,1990-04-16,M,2,0,2015-04-21
1901,25,166,4,1,KA1035018,Shobha Nair,1990-03-17,F,8,0,2012-06-24
1902,9,94,6,1,KA2468345,Ramesh Rao,1980-12-29,M,1,0,2006-09-18
1903,1,10,1,1,KA1003575,Harish Patil,1970-11-16,M,4,0,1993-04-27
1904,1,28,2,3,KA9826283,Ravi Pillai,1985-01-11,M,2,0,2010-05-05
1905,12,119,1,3,KA3640633,Harish Reddy,1969-10-30,M,2,0,1996-08-04
1906,1,9,1,3,KA3731440,Venkatesh Bhat,1979-05-17,M,8,0,2006-02-19
1907,6,76,1,4,KA8012366,Prakash Murthy,1967-09-16,M,4,0,1993-08-25
1908,4,54,2,2,KA3604144,Harish Raju,1986-03-23,M,1,0,2010-10-17
1909,2,38,1,2,KA3505288,Praveen Sharma,1992-03-10,M,2,0,2016-09-09
1910,20,149,2,4,KA8303706,Santosh Bhat,1986-04-16,M,7,0,2012-04-20
1911,6,78,3,1,KA1567676,Shivaraj Bhat,1987-08-12,M,6,0,2012-04-01
1912,1,13,1,3,KA7535716,Dinesh Patil,1995-08-12,M,3,0,2022-04-24
1913,31,182,2,2,KA6484609,Srinivas Raju,1982-07-04,M,7,0,2007-01-04
1914,3,48,4,1,KA3754468,Praveen Pillai,1996-09-08,M,5,0,2023-07-19
1915,2,38,2,2,KA5026924,Basavaraj Sharma,1995-02-19,M,8,0,2022-01-28
1916,10,107,1,1,KA7052003,Lakshmi Bhat,1995-04-19,F,6,0,2021-08-08
1917,1,27,1,2,KA4541028,Prakash Patil,1975-05-13,M,3,0,2001-09-03
1918,10,101,3,1,KA4299424,Manjunath Rao,1973-04-21,M,7,0,1998-08-07
1919,21,152,4,1,KA8657731,Suresh Shetty,1972-06-23,M,1,0,1996-02-02
1920,24,161,3,1,KA8000211,Rajesh Hegde,1994-03-16,M,8,0,2018-11-06
1921,7,81,1,4,KA5440937,Mamatha Swamy,1970-07-07,F,5,0,1993-09-30
1922,4,59,6,1,KA7623855,Asha Naik,1971-01-09,F,5,0,1994-06-07
1923,12,116,1,1,KA8214383,Venkatesh Naik,1986-04-20,M,1,0,2010-07-06
1924,17,138,1,1,KA9417998,Shobha Nair,1972-07-03,F,5,0,1996-10-28
1925,4,55,3,1,KA5824408,Suresh Shetty,1973-01-23,M,2,0,1998-10-03
1926,7,85,4,1,KA4359756,Ravi Murthy,1989-01-26,M,1,0,2014-02-10
1927,5,63,4,1,KA2668660,Mahesh Patil,1975-06-30,M,3,0,1997-08-05
1928,26,169,1,3,KA7972202,Vinitha Rao,1983-11-28,F,3,0,2009-08-28
1929,8,93,1,3,KA6192421,Lakshmi Bhat,1992-08-22,F,2,0,2018-11-30
1930,1,1,1,3,KA4002626,Ramesh Pillai,1986-04-11,M,2,0,2008-08-18
1931,16,137,3,1,KA3048456,Santosh Gowda,1976-02-24,M,8,0,2000-12-30
1932,8,92,1,2,KA7507557,Girish Nair,1992-11-22,M,4,0,2016-11-09
1933,23,159,1,2,KA3446335,Girish Bhat,1993-02-22,M,6,0,2015-06-26
1934,24,162,2,3,KA7531004,Shivaraj Kumar,1981-04-04,M,7,0,2003-05-30
1935,10,104,5,1,KA4190081,Manjunath Nair,1987-06-30,M,8,0,2010-06-02
1936,26,169,1,4,KA7497406,Mahesh Bhat,1974-11-05,M,6,0,1999-12-15
1937,1,10,1,1,KA6962982,Dinesh Sharma,1976-09-14,M,1,0,1999-09-29
1938,10,107,2,4,KA2429842,Rekha Raju,1996-09-08,F,3,0,2020-06-09
1939,1,30,3,1,KA8942834,Naveen Murthy,1970-06-05,M,8,0,1993-03-04
1940,8,88,5,1,KA1544925,Shivaraj Bhat,1991-08-25,M,6,0,2017-02-18
1941,6,76,2,1,KA1921287,Shivaraj Pillai,1995-04-11,M,5,0,2022-01-27
1942,9,98,1,3,KA7912713,Ramesh Bhat,1990-02-26,M,2,0,2013-09-17
1943,6,79,2,1,KA1438686,Rekha Gowda,1983-07-28,F,5,0,2007-11-02
1944,16,135,1,1,KA7082280,Mahesh Pillai,1969-12-22,M,2,0,1995-04-27
1945,7,82,2,2,KA2322696,Girish Nair,1991-06-21,M,4,0,2014-06-24
1946,18,141,5,1,KA2336525,Harish Pillai,1972-09-27,M,5,0,1999-07-17
1947,10,104,1,4,KA2559735,Pushpa Rao,1995-03-12,F,6,0,2018-12-04
1948,1,25,1,1,KA9002347,Suresh Reddy,1970-08-19,M,1,0,1992-08-21
1949,1,28,3,1,KA5153632,Prakash Hegde,1985-03-01,M,2,0,2008-01-15
1950,19,146,7,1,KA1282620,Naresh Raju,1992-05-12,M,8,0,2017-11-18
1951,28,175,4,1,KA7843602,Ramesh Reddy,1974-02-27,M,1,0,1997-06-24
1952,3,49,5,1,KA4991496,Girish Swamy,1974-12-03,M,1,0,1999-12-23
1953,3,50,2,3,KA3285233,Naveen Raju,1973-05-06,M,7,0,1996-12-20
1954,6,74,3,1,KA3091259,Usha Sharma,1984-12-08,F,7,0,2008-04-26
1955,1,30,1,2,KA5243565,Naveen Shetty,1978-10-30,M,3,0,2004-02-15
1956,5,64,4,1,KA1674548,Praveen Gowda,1991-01-29,M,4,0,2017-01-18
1957,1,19,4,1,KA4659709,Vinitha Naik,1979-04-25,F,5,0,2002-01-16
1958,4,54,4,1,KA1230853,Mamatha Naik,1992-01-20,F,7,0,2018-09-09
1959,2,38,1,1,KA7186712,Dinesh Shetty,1967-12-15,M,6,0,1994-05-05
1960,28,175,3,1,KA4381430,Usha Raju,1984-09-06,F,3,0,2009-02-25
1961,27,171,6,1,KA9219381,Prakash Kumar,1967-04-24,M,8,0,1990-08-28
1962,1,1,1,2,KA2030198,Usha Naik,1977-08-01,F,1,0,2002-03-02
1963,10,106,1,3,KA3360518,Manjunath Rao,1992-01-25,M,5,0,2018-12-28
1964,13,122,1,4,KA6835836,Kumar Nair,1973-04-07,M,5,0,1995-08-13
1965,6,71,4,1,KA5523800,Srinivas Kumar,1975-08-19,M,3,0,1999-10-21
1966,1,5,1,4,KA7452209,Srinivas Sharma,1986-07-04,M,4,0,2012-02-09
1967,2,38,4,1,KA7221563,Geetha Murthy,1992-02-04,F,5,0,2015-07-31
1968,15,133,4,1,KA7773209,Girish Pillai,1983-02-08,M,1,0,2009-04-10
1969,6,73,7,1,KA5098576,Ganesh Kumar,1985-09-17,M,3,0,2012-03-27
1970,1,6,1,4,KA6726001,Manjunath Naik,1982-05-03,M,1,0,2008-08-17
1971,6,79,4,1,KA5562422,Naresh Gowda,1977-12-18,M,4,0,2001-05-10
1972,8,92,3,1,KA8916404,Naveen Swamy,1992-09-16,M,4,0,2016-10-28
1973,8,87,6,1,KA5046113,Rekha Naik,1981-01-04,F,6,0,2005-08-21
1974,29,177,1,2,KA4880644,Kumar Murthy,1993-08-07,M,7,0,2016-02-29
1975,16,137,2,4,KA3277024,Dinesh Shetty,1993-10-06,M,4,0,2016-04-28
1976,1,10,1,4,KA3017920,Dinesh Patil,1985-07-08,M,5,0,2007-07-26
1977,1,24,1,1,KA2568840,Srinivas Sharma,1981-09-25,M,5,0,2005-01-16
1978,5,62,4,1,KA5648656,Shivaraj Bhat,1995-01-15,M,3,0,2019-09-10
1979,14,126,6,1,KA7909008,Rajesh Sharma,1987-04-26,M,6,0,2013-10-05
1980,20,148,1,4,KA6854557,Manjunath Swamy,1984-07-25,M,6,0,2006-07-20
1981,1,7,1,1,KA5618061,Shivaraj Bhat,1992-08-24,M,4,0,2018-02-23
1982,1,12,4,1,KA4507628,Naresh Kumar,1988-12-21,M,4,0,2012-01-21
1983,12,116,4,1,KA3256787,Srinivas Naik,1986-11-25,M,1,0,2012-05-08
1984,6,77,4,1,KA2061460,Dinesh Patil,1977-08-26,M,3,0,2000-07-01
1985,1,9,2,4,KA2820737,Rajesh Reddy,1973-02-09,M,2,0,1996-01-28
1986,10,107,1,2,KA3788191,Dinesh Gowda,1992-02-27,M,5,0,2016-07-30
1987,16,136,4,1,KA6537308,Shivaraj Sharma,1970-06-24,M,8,0,1995-09-30
1988,19,146,4,1,KA8128409,Naveen Murthy,1987-05-08,M,3,0,2011-11-07
1989,5,67,2,1,KA4292858,Srinivas Rao,1969-10-28,M,7,0,1993-01-03
1990,1,24,7,1,KA3126997,Shivaraj Shetty,1970-12-10,M,1,0,1993-07-28
1991,19,144,1,2,KA1886368,Shivaraj Pillai,1975-07-09,M,3,0,1999-09-19
1992,5,62,1,1,KA5051609,Venkatesh Nair,1994-09-29,M,2,0,2019-07-31
1993,5,67,1,2,KA3991546,Shivaraj Gowda,1982-02-15,M,1,0,2007-03-10
1994,4,57,5,1,KA9689844,Dinesh Reddy,1968-06-24,M,3,0,1990-12-19
1995,24,163,4,1,KA6399619,Mahesh Hegde,1972-06-30,M,8,0,1994-12-06
1996,1,8,2,1,KA1458383,Girish Pillai,1995-07-15,M,1,0,2021-10-23
1997,3,43,2,1,KA2386345,Rajesh Gowda,1968-06-11,M,4,0,1993-09-17
1998,17,138,5,1,KA1960454,Ganesh Shetty,1967-12-22,M,1,0,1992-01-15
1999,28,173,2,3,KA5901261,Prakash Patil,1991-11-09,M,5,0,2018-04-18
2000,21,154,1,4,KA5818144,Shivaraj Pillai,1967-01-19,M,8,0,1992-04-07
