VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
29297,26709,Lakshmi Shetty,10,F,0
29298,26710,Lakshmi Hegde,34,F,0
29299,26711,Savitha Nair,38,F,1
29300,26712,Girish Hegde,18,M,0
29301,26713,Anitha Nair,30,F,0
29302,26714,Geetha Shetty,39,F,0
29303,26715,Geetha Kumar,28,F,0
29304,26716,Vinitha Kumar,17,F,0
29305,26717,Usha Rao,54,F,0
29306,26718,Mamatha Kumar,38,F,0
29307,26719,Mamatha Kumar,39,F,0
29308,26720,Basavaraj Raju,41,M,0
29309,26721,Kumar Raju,35,M,0
29310,26721,Anitha Raju,10,F,0
29311,26722,Mahesh Naik,27,M,0
29312,26723,Savitha Nair,21,F,0
29313,26724,Meena Sharma,30,F,0
29314,26725,Harish Shetty,28,M,0
29315,26726,Harish Pillai,28,M,0
29316,26727,Ganesh Naik,32,M,0
29317,26728,Ganesh Murthy,19,M,0
29318,26729,Vinitha Hegde,37,F,0
29319,26729,Kavitha Shetty,32,F,0
29320,26730,Rajesh Pillai,26,M,0
29321,26731,Asha Raju,32,F,0
29322,26732,Naveen Patil,22,M,0
29323,26733,Vinitha Raju,37,F,0
29324,26734,Vinitha Bhat,31,F,0
29325,26734,Meena Swamy,40,F,0
29326,26735,Kavitha Sharma,48,F,0
29327,26736,Meena Reddy,50,F,0
29328,26737,Harish Raju,54,M,0
29329,26738,Suresh Patil,40,M,0
29330,26739,Vinitha Swamy,55,F,0
29331,26740,Asha Hegde,9,F,0
29332,26741,Harish Gowda,42,M,0
29333,26742,Ravi Swamy,10,M,0
29334,26742,Basavaraj Hegde,14,M,0
29335,26743,Geetha Rao,16,F,0
29336,26744,Prakash Bhat,39,M,0
29337,26745,Prakash Bhat,17,M,0
29338,26746,Mamatha Gowda,9,F,0
29339,26747,Suma Rao,43,F,0
29340,26748,Kumar Hegde,22,M,0
29341,26749,Vinitha Naik,29,F,0
29342,26750,Vinitha Pillai,19,F,1
29343,26751,Savitha Reddy,26,F,1
29344,26752,Mahesh Shetty,33,M,0
29345,26753,Suresh Rao,36,M,0
29346,26754,Rekha Rao,32,F,0
29347,26755,Suresh Murthy,54,M,0
29348,26756,Geetha Patil,18,F,0
29349,26757,Geetha Reddy,43,F,0
29350,26758,Manjunath Murthy,58,M,0
29351,26759,Meena Rao,20,F,0
29352,26760,Lakshmi Kumar,10,F,0
29353,26761,Basavaraj Raju,16,M,0
29354,26762,Praveen Pillai,18,M,0
29355,26763,Mamatha Murthy,40,F,0
29356,26764,Prakash Kumar,28,M,0
29357,26765,Harish Gowda,45,M,0
29358,26766,Shivaraj Patil,45,M,0
29359,26767,Lakshmi Gowda,17,F,0
29360,26768,Dinesh Nair,60,M,0
29361,26769,Geetha Pillai,52,F,0
29362,26770,Usha Reddy,25,F,0
29363,26771,Meena Raju,41,F,0
29364,26772,Rekha Pillai,33,F,0
29365,26773,Praveen Sharma,8,M,0
29366,26774,Naresh Kumar,43,M,0
29367,26775,Lakshmi Nair,59,F,0
29368,26776,Lakshmi Patil,55,F,0
29369,26776,Meena Shetty,39,F,0
29370,26777,Rajesh Bhat,51,M,0
29371,26778,Naresh Shetty,35,M,0
29372,26779,Naresh Raju,24,M,0
29373,26780,Shivaraj Rao,15,M,0
29374,26781,Harish Bhat,28,M,0
29375,26782,Srinivas Gowda,51,M,0
29376,26782,Anitha Patil,31,F,0
29377,26783,Basavaraj Rao,20,M,0
29378,26784,Srinivas Gowda,23,M,0
29379,26785,Dinesh Patil,12,M,0
29380,26786,Praveen Swamy,40,M,0
29381,26787,Shobha Hegde,41,F,0
29382,26788,Geetha Reddy,32,F,0
29383,26788,Rekha Hegde,34,F,0
29384,26789,Santosh Pillai,48,M,0
29385,26790,Suma Murthy,44,F,0
29386,26790,Prakash Patil,30,M,0
29387,26791,Naresh Murthy,24,M,0
29388,26792,Vinitha Sharma,27,F,0
29389,26793,Girish Hegde,18,M,0
29390,26794,Ramesh Naik,35,M,0
29391,26795,Meena Kumar,32,F,1
29392,26796,Usha Rao,37,F,0
29393,26796,Ganesh Rao,26,M,0
29394,26797,Manjunath Bhat,35,M,0
29395,26797,Suresh Nair,29,M,0
29396,26798,Asha Kumar,46,F,0
29397,26799,Ravi Raju,31,M,0
29398,26800,Mahesh Hegde,36,M,0
29399,26801,Venkatesh Hegde,20,M,0
29400,26801,Praveen Swamy,35,M,0
29401,26802,Rajesh Shetty,20,M,0
29402,26803,Mahesh Murthy,42,M,0
29403,26804,Kavitha Naik,58,F,0
29404,26805,Dinesh Gowda,74,M,0
29405,26806,Venkatesh Hegde,42,M,0
29406,26807,Ravi Gowda,39,M,0
29407,26808,Vinitha Sharma,29,F,0
29408,26809,Praveen Nair,43,M,0
29409,26810,Kumar Rao,20,M,0
29410,26811,Kumar Nair,20,M,0
29411,26812,Ravi Raju,36,M,0
29412,26813,Rajesh Kumar,23,M,0
29413,26814,Geetha Bhat,40,F,0
29414,26815,Kumar Shetty,38,M,0
29415,26816,Vinitha Raju,50,F,1
29416,26817,Shivaraj Raju,25,M,0
29417,26818,Geetha Kumar,8,F,0
29418,26819,Lakshmi Swamy,23,F,0
29419,26820,Praveen Pillai,51,T,0
29420,26821,Harish Pillai,40,M,0
29421,26822,Asha Hegde,46,F,0
29422,26823,Kavitha Shetty,12,F,0
29423,26824,Meena Hegde,42,F,0
29424,26825,Shobha Pillai,33,F,0
29425,26826,Santosh Gowda,39,M,0
29426,26827,Ravi Reddy,20,M,0
29427,26828,Asha Kumar,35,F,0
29428,26829,Mahesh Pillai,35,M,0
29429,26830,Lakshmi Gowda,9,F,0
29430,26831,Basavaraj Sharma,53,T,0
29431,26832,Geetha Swamy,33,F,0
29432,26833,Pushpa Gowda,33,F,0
29433,26834,Pushpa Rao,20,F,0
29434,26835,Suma Raju,37,F,0
29435,26836,Dinesh Murthy,20,M,0
29436,26837,Mahesh Bhat,26,M,0
29437,26838,Vinitha Pillai,20,F,0
29438,26839,Santosh Gowda,37,M,0
29439,26840,Rekha Bhat,50,F,0
29440,26841,Naveen Hegde,51,M,0
29441,26842,Dinesh Patil,15,M,0
29442,26843,Naresh Bhat,35,M,0
29443,26844,Kavitha Shetty,34,F,0
29444,26845,Girish Bhat,58,M,0
29445,26846,Meena Sharma,39,F,0
29446,26847,Asha Gowda,5,F,0
29447,26848,Prakash Bhat,26,M,0
29448,26849,Anitha Swamy,19,F,0
29449,26850,Lakshmi Shetty,74,F,0
29450,26851,Suma Gowda,35,F,0
29451,26852,Rekha Gowda,35,F,0
29452,26853,Geetha Kumar,51,F,0
29453,26854,Kavitha Hegde,53,F,1
29454,26855,Praveen Nair,41,M,0
29455,26856,Naresh Rao,33,M,0
29456,26857,Savitha Naik,40,F,0
29457,26858,Prakash Raju,44,M,0
29458,26859,Savitha Sharma,25,F,0
29459,26860,Ganesh Shetty,36,M,0
29460,26861,Kumar Raju,37,M,0
29461,26862,Mahesh Nair,15,M,0
29462,26863,Naveen Bhat,18,M,0
29463,26864,Rekha Pillai,26,F,0
29464,26865,Shivaraj Murthy,53,T,0
29465,26866,Anitha Swamy,48,F,0
29466,26867,Mahesh Bhat,48,M,0
29467,26868,Srinivas Murthy,24,M,0
29468,26869,Anitha Naik,52,F,0
29469,26870,Anitha Naik,34,F,0
29470,26871,Savitha Rao,12,F,0
29471,26872,Kavitha Murthy,25,F,0
29472,26873,Anitha Bhat,24,F,0
29473,26874,Rajesh Raju,31,M,0
29474,26875,Meena Rao,43,F,0
29475,26875,Usha Bhat,27,F,0
29476,26876,Kavitha Shetty,33,F,0
29477,26877,Pushpa Murthy,41,F,0
29478,26878,Shivaraj Nair,63,M,0
29479,26879,Manjunath Kumar,39,M,0
29480,26880,Naresh Kumar,33,M,0
29481,26881,Mahesh Murthy,51,M,0
29482,26882,Ramesh Swamy,40,M,0
29483,26883,Rekha Murthy,31,F,0
29484,26884,Shobha Hegde,49,F,0
29485,26885,Venkatesh Pillai,25,M,0
29486,26886,Ramesh Kumar,29,M,0
29487,26887,Rekha Rao,8,F,0
29488,26888,Basavaraj Swamy,37,T,0
29489,26889,Rajesh Raju,25,M,0
29490,26890,Anitha Kumar,41,F,0
29491,26891,Suresh Murthy,44,M,0
29492,26892,Usha Naik,18,F,0
29493,26893,Kavitha Raju,24,F,0
29494,26894,Lakshmi Rao,38,F,0
29495,26894,Rajesh Nair,48,M,0
29496,26895,Girish Gowda,21,M,0
29497,26896,Usha Patil,18,F,0
29498,26897,Geetha Rao,57,F,0
29499,26898,Kumar Swamy,18,M,0
29500,26899,Srinivas Bhat,5,M,0
29501,26900,Vinitha Pillai,19,F,0
29502,26901,Naresh Gowda,46,M,0
29503,26902,Suma Reddy,22,F,0
29504,26903,Basavaraj Swamy,40,M,0
29505,26904,Usha Hegde,51,F,0
29506,26905,Usha Naik,14,F,0
29507,26906,Venkatesh Naik,33,M,0
29508,26907,Venkatesh Swamy,32,T,0
29509,26907,Rekha Pillai,31,F,0
29510,26908,Suresh Bhat,6,M,0
29511,26909,Venkatesh Reddy,23,M,0
29512,26910,Praveen Rao,29,M,0
29513,26911,Naresh Swamy,12,M,0
29514,26912,Naresh Rao,36,M,0
29515,26912,Ravi Naik,49,M,0
29516,26913,Ravi Murthy,46,M,0
29517,26914,Kavitha Pillai,47,F,0
29518,26915,Usha Naik,31,F,0
29519,26916,Asha Pillai,27,F,0
29520,26917,Usha Murthy,13,F,0
29521,26918,Mamatha Gowda,26,F,0
29522,26919,Suma Patil,27,F,0
29523,26920,Asha Gowda,15,F,0
29524,26921,Ramesh Hegde,52,M,1
29525,26922,Dinesh Gowda,30,M,0
29526,26923,Kumar Rao,29,M,0
29527,26924,Usha Hegde,36,F,0
29528,26925,Usha Raju,38,F,1
29529,26926,Mahesh Sharma,65,M,0
29530,26927,Ramesh Rao,15,M,0
29531,26928,Rekha Hegde,43,F,0
29532,26929,Meena Rao,55,F,0
29533,26930,Asha Sharma,41,F,0
29534,26931,Suma Hegde,23,F,0
29535,26931,Lakshmi Kumar,17,F,0
29536,26932,Manjunath Pillai,18,M,0
29537,26933,Usha Naik,28,F,0
29538,26934,Praveen Nair,40,M,1
29539,26935,Meena Reddy,47,F,0
29540,26936,Mahesh Pillai,37,M,0
29541,26937,Lakshmi Bhat,20,F,0
29542,26938,Ganesh Murthy,31,M,0
29543,26939,Pushpa Murthy,48,F,0
29544,26940,Mahesh Kumar,60,M,0
29545,26940,Lakshmi Pillai,24,F,0
29546,26941,Anitha Nair,44,F,0
29547,26942,Suresh Gowda,37,M,0
29548,26943,Ramesh Reddy,55,M,0
29549,26943,Venkatesh Swamy,34,M,0
29550,26944,Santosh Nair,65,M,0
29551,26945,Manjunath Naik,20,M,0
29552,26946,Asha Murthy,37,F,0
29553,26947,Venkatesh Shetty,21,M,0
29554,26948,Usha Kumar,30,F,0
29555,26949,Manjunath Sharma,18,M,0
29556,26950,Lakshmi Raju,49,F,0
29557,26951,Shobha Nair,43,F,0
29558,26952,Suma Bhat,49,F,0
29559,26953,Rekha Sharma,49,F,0
29560,26953,Usha Raju,31,F,0
29561,26954,Rekha Raju,39,F,0
29562,26955,Mamatha Kumar,51,F,0
29563,26956,Rajesh Kumar,34,M,0
29564,26957,Rekha Shetty,46,F,0
29565,26958,Dinesh Nair,32,M,0
29566,26959,Pushpa Naik,58,F,0
29567,26960,Pushpa Bhat,11,F,0
29568,26961,Pushpa Gowda,41,F,0
29569,26962,Mamatha Sharma,50,F,0
29570,26962,Praveen Reddy,41,M,0
29571,26963,Anitha Kumar,63,F,0
29572,26964,Mahesh Reddy,18,M,0
29573,26965,Rekha Murthy,39,F,0
29574,26966,Pushpa Gowda,21,F,0
29575,26967,Manjunath Hegde,30,M,0
29576,26968,Anitha Pillai,52,F,0
29577,26969,Lakshmi Raju,33,F,0
29578,26970,Anitha Naik,25,F,0
29579,26971,Shobha Reddy,45,F,1
29580,26972,Vinitha Reddy,38,F,0
29581,26973,Basavaraj Shetty,45,M,0
29582,26974,Usha Nair,32,F,0
29583,26975,Dinesh Kumar,27,M,0
29584,26976,Praveen Pillai,38,M,0
29585,26977,Basavaraj Patil,22,M,0
29586,26978,Kumar Pillai,39,M,0
29587,26979,Shivaraj Murthy,32,M,0
29588,26980,Praveen Rao,37,M,0
29589,26981,Rekha Hegde,31,F,0
29590,26982,Prakash Patil,40,M,0
29591,26983,Girish Gowda,35,M,0
29592,26984,Naveen Naik,14,M,0
29593,26985,Mahesh Bhat,39,M,0
29594,26986,Geetha Rao,23,F,0
29595,26987,Vinitha Nair,32,F,0
29596,26988,Usha Kumar,9,F,0
29597,26989,Meena Murthy,19,F,0
29598,26990,Suma Raju,19,F,0
29599,26991,Rekha Gowda,58,F,1
29600,26992,Manjunath Reddy,16,M,0
29601,26993,Ramesh Pillai,15,M,0
29602,26994,Manjunath Gowda,56,M,0
29603,26995,Dinesh Hegde,22,M,0
29604,26996,Kavitha Kumar,44,F,0
29605,26996,Geetha Rao,30,F,0
29606,26997,Anitha Pillai,48,F,0
29607,26998,Prakash Patil,17,M,0
29608,26999,Shobha Patil,43,F,0
29609,27000,Shivaraj Naik,52,M,0
29610,27001,Ravi Nair,26,M,0
29611,27002,Naveen Murthy,31,M,0
29612,27003,Suma Naik,25,F,0
29613,27004,Rekha Kumar,38,F,0
29614,27005,Santosh Bhat,47,M,1
29615,27006,Srinivas Sharma,36,M,0
29616,27007,Suma Pillai,34,F,0
29617,27007,Mamatha Patil,25,F,0
29618,27008,Ganesh Swamy,43,M,0
29619,27009,Venkatesh Sharma,50,M,0
29620,27010,Vinitha Bhat,48,F,0
29621,27011,Meena Gowda,28,F,0
29622,27012,Dinesh Raju,38,M,0
29623,27013,Asha Murthy,29,F,0
29624,27014,Geetha Patil,38,F,0
29625,27014,Naresh Gowda,5,M,0
29626,27015,Mamatha Kumar,43,F,0
29627,27016,Kumar Gowda,39,M,0
29628,27016,Suma Gowda,51,F,0
29629,27017,Shivaraj Reddy,23,M,0
29630,27018,Praveen Patil,55,M,0
29631,27019,Ganesh Swamy,40,M,0
29632,27020,Prakash Kumar,34,M,0
29633,27021,Vinitha Bhat,58,F,0
29634,27021,Savitha Patil,33,F,0
29635,27022,Mamatha Reddy,52,F,0
29636,27023,Santosh Murthy,5,M,0
29637,27024,Geetha Shetty,7,F,0
29638,27025,Praveen Hegde,23,M,0
29639,27026,Prakash Reddy,39,M,0
29640,27026,Suresh Pillai,40,M,0
29641,27027,Naveen Hegde,43,M,0
29642,27028,Suresh Murthy,28,M,0
29643,27029,Shivaraj Bhat,52,M,0
29644,27030,Naresh Raju,5,M,0
29645,27031,Basavaraj Murthy,32,M,0
29646,27032,Manjunath Raju,30,M,0
29647,27033,Vinitha Raju,35,F,0
29648,27034,Vinitha Reddy,37,F,0
29649,27034,Manjunath Rao,51,M,0
29650,27035,Manjunath Pillai,38,M,0
29651,27036,Ravi Rao,23,M,0
29652,27037,Harish Murthy,26,M,0
29653,27038,Venkatesh Murthy,36,M,0
29654,27039,Savitha Shetty,33,F,0
29655,27040,Anitha Patil,35,F,0
29656,27040,Suresh Kumar,25,T,0
29657,27041,Praveen Bhat,44,M,0
29658,27042,Shobha Bhat,20,F,0
29659,27043,Naresh Murthy,10,M,0
29660,27044,Venkatesh Shetty,28,M,0
29661,27044,Usha Reddy,60,F,0
29662,27045,Shobha Naik,27,F,0
29663,27046,Santosh Pillai,39,M,0
29664,27047,Suresh Swamy,24,M,0
29665,27048,Naveen Reddy,38,M,0
29666,27049,Shobha Shetty,28,F,0
29667,27050,Suma Reddy,29,F,0
29668,27051,Meena Hegde,45,F,0
29669,27052,Shivaraj Sharma,53,M,0
29670,27053,Dinesh Murthy,34,M,0
29671,27054,Anitha Raju,47,F,0
29672,27055,Vinitha Naik,66,F,0
29673,27056,Kavitha Pillai,22,F,0
29674,27056,Pushpa Rao,48,F,0
29675,27057,Girish Pillai,28,M,0
29676,27058,Shobha Reddy,19,F,0
29677,27059,Girish Raju,48,M,0
29678,27060,Girish Reddy,54,M,0
29679,27061,Lakshmi Naik,31,F,0
29680,27061,Kavitha Gowda,44,F,0
29681,27062,Lakshmi Hegde,47,F,0
29682,27063,Kavitha Patil,45,F,0
29683,27064,Pushpa Shetty,41,F,0
29684,27065,Ganesh Patil,44,M,0
29685,27066,Suma Murthy,11,F,0
29686,27066,Meena Reddy,32,F,0
29687,27067,Usha Murthy,61,F,0
29688,27068,Lakshmi Shetty,18,F,0
29689,27069,Praveen Naik,44,M,0
29690,27070,Geetha Gowda,40,F,0
29691,27071,Basavaraj Sharma,18,M,0
29692,27072,Manjunath Sharma,62,M,1
29693,27073,Harish Reddy,37,M,0
29694,27074,Asha Kumar,36,F,0
29695,27075,Mahesh Pillai,29,M,0
29696,27076,Mamatha Patil,34,F,0
29697,27077,Naveen Rao,37,M,0
29698,27078,Kavitha Raju,38,F,0
29699,27079,Santosh Naik,31,M,0
29700,27080,Naresh Bhat,41,M,0
29701,27081,Meena Hegde,26,F,0
29702,27082,Mahesh Bhat,38,M,0
29703,27083,Vinitha Rao,27,F,0
29704,27084,Suma Hegde,42,F,0
29705,27085,Mamatha Murthy,27,F,0
29706,27086,Anitha Reddy,31,F,0
29707,27087,Vinitha Pillai,31,F,0
29708,27088,Ganesh Reddy,44,M,0
29709,27089,Meena Pillai,23,F,0
29710,27090,Kavitha Rao,5,F,0
29711,27091,Vinitha Reddy,40,F,0
29712,27092,Kavitha Reddy,23,F,0
29713,27093,Mahesh Reddy,33,M,0
29714,27094,Geetha Rao,44,F,0
29715,27094,Harish Murthy,23,M,0
29716,27095,Suresh Nair,75,M,0
29717,27096,Srinivas Swamy,43,M,0
29718,27097,Mahesh Swamy,36,M,0
29719,27098,Ramesh Raju,30,M,0
29720,27099,Mahesh Hegde,23,M,1
29721,27100,Santosh Swamy,41,M,0
29722,27101,Savitha Bhat,57,F,0
29723,27102,Dinesh Swamy,33,M,0
29724,27103,Basavaraj Hegde,34,M,0
29725,27104,Kumar Kumar,60,M,0
29726,27105,Pushpa Pillai,22,F,0
29727,27106,Naveen Kumar,64,M,0
29728,27107,Asha Bhat,22,F,0
29729,27108,Lakshmi Bhat,5,F,0
29730,27108,Shobha Raju,43,F,0
29731,27109,Usha Bhat,16,F,0
29732,27110,Lakshmi Rao,36,F,0
29733,27111,Ganesh Pillai,41,M,0
29734,27112,Savitha Murthy,50,F,0
29735,27112,Prakash Sharma,20,M,0
29736,27113,Rekha Shetty,18,F,0
29737,27114,Meena Sharma,27,F,0
29738,27114,Ganesh Nair,44,M,0
29739,27115,Ramesh Swamy,24,M,0
29740,27116,Suma Nair,19,F,0
29741,27117,Naveen Patil,41,M,0
29742,27118,Geetha Reddy,47,F,0
29743,27119,Shivaraj Bhat,36,M,0
29744,27120,Ganesh Kumar,19,M,0
29745,27121,Prakash Bhat,5,M,0
29746,27122,Ramesh Pillai,21,M,0
29747,27123,Manjunath Patil,51,M,0
29748,27124,Usha Rao,53,F,0
29749,27125,Girish Bhat,16,M,0
29750,27126,Shivaraj Hegde,30,M,0
29751,27126,Shivaraj Hegde,29,M,0
29752,27127,Lakshmi Swamy,31,F,0
29753,27128,Suma Kumar,37,F,0
29754,27129,Kavitha Gowda,24,F,0
29755,27130,Rekha Murthy,52,F,0
29756,27130,Rekha Shetty,11,F,0
29757,27131,Mamatha Patil,45,F,0
29758,27132,Santosh Hegde,54,M,0
29759,27133,Santosh Shetty,5,M,0
29760,27134,Naveen Naik,21,M,0
29761,27135,Pushpa Naik,25,F,0
29762,27136,Mamatha Murthy,56,F,0
29763,27136,Shobha Sharma,6,F,0
29764,27137,Venkatesh Naik,19,M,0
29765,27138,Dinesh Gowda,28,M,0
29766,27139,Rekha Swamy,46,F,0
29767,27140,Kavitha Raju,60,F,0
29768,27141,Ravi Gowda,33,M,0
29769,27142,Girish Swamy,14,M,0
29770,27143,Rajesh Pillai,26,T,1
29771,27144,Anitha Kumar,61,F,0
29772,27145,Santosh Raju,53,M,0
29773,27146,Kumar Patil,25,M,0
29774,27147,Asha Bhat,21,F,0
29775,27148,Manjunath Swamy,53,M,0
29776,27149,Kumar Patil,21,M,0
29777,27150,Praveen Rao,21,T,0
29778,27151,Naresh Patil,21,M,0
29779,27152,Usha Pillai,68,F,0
29780,27153,Ganesh Nair,33,M,0
29781,27154,Harish Hegde,40,M,0
29782,27155,Harish Bhat,24,M,0
29783,27156,Kavitha Reddy,26,F,0
29784,27157,Suresh Shetty,8,M,0
29785,27158,Asha Kumar,30,F,0
29786,27159,Kavitha Rao,44,F,0
29787,27160,Ganesh Naik,49,M,1
29788,27161,Ramesh Naik,32,M,0
29789,27162,Ganesh Rao,49,M,0
29790,27162,Shivaraj Nair,56,M,0
29791,27163,Geetha Kumar,18,F,0
29792,27164,Lakshmi Murthy,37,F,0
29793,27165,Usha Sharma,11,F,0
29794,27166,Lakshmi Pillai,19,F,0
29795,27167,Savitha Nair,51,F,1
29796,27168,Santosh Naik,38,M,0
29797,27169,Anitha Sharma,28,F,0
29798,27170,Venkatesh Sharma,39,M,0
29799,27171,Lakshmi Patil,21,F,0
29800,27172,Kavitha Gowda,43,F,0
29801,27172,Kumar Rao,49,M,0
29802,27173,Kavitha Pillai,30,F,0
29803,27174,Asha Patil,11,F,0
29804,27175,Kumar Naik,32,M,0
29805,27176,Pushpa Naik,43,F,0
29806,27177,Shobha Swamy,7,F,0
29807,27178,Meena Nair,35,F,0
29808,27179,Pushpa Hegde,19,F,0
29809,27180,Girish Reddy,5,M,0
29810,27181,Usha Rao,54,F,0
29811,27182,Ravi Bhat,37,M,0
29812,27182,Praveen Swamy,56,M,0
29813,27183,Geetha Kumar,18,F,0
29814,27183,Praveen Raju,18,M,0
29815,27184,Rekha Bhat,33,F,0
29816,27185,Suresh Reddy,39,M,0
29817,27186,Pushpa Rao,39,F,0
29818,27187,Savitha Murthy,15,F,1
29819,27188,Pushpa Murthy,37,F,0
29820,27189,Kavitha Patil,34,F,0
29821,27190,Savitha Murthy,39,F,0
29822,27191,Savitha Shetty,28,F,0
29823,27192,Dinesh Rao,52,M,0
29824,27193,Pushpa Hegde,63,F,0
29825,27194,Praveen Hegde,39,M,0
29826,27195,Naresh Reddy,41,M,0
29827,27196,Anitha Murthy,7,F,0
29828,27197,Ramesh Patil,29,M,0
29829,27198,Savitha Rao,17,F,0
29830,27198,Lakshmi Swamy,20,F,0
29831,27199,Meena Kumar,25,F,0
29832,27200,Kavitha Pillai,49,F,0
29833,27201,Kavitha Raju,33,F,0
29834,27202,Praveen Murthy,45,M,0
29835,27203,Ramesh Sharma,26,M,0
29836,27204,Kumar Shetty,22,M,0
29837,27205,Usha Hegde,26,F,0
29838,27206,Suma Murthy,13,F,0
29839,27207,Mahesh Pillai,18,M,0
29840,27208,Srinivas Gowda,49,M,0
29841,27209,Lakshmi Reddy,28,F,0
29842,27210,Shivaraj Raju,49,M,0
29843,27211,Meena Nair,43,F,0
29844,27212,Shobha Pillai,41,F,0
29845,27213,Harish Gowda,21,M,0
29846,27214,Venkatesh Gowda,39,M,0
29847,27215,Meena Murthy,40,F,0
29848,27215,Usha Pillai,34,F,0
29849,27216,Lakshmi Bhat,6,F,0
29850,27217,Asha Murthy,30,F,0
29851,27218,Meena Pillai,40,F,0
29852,27219,Usha Hegde,26,F,0
29853,27220,Savitha Murthy,38,F,0
29854,27221,Girish Murthy,28,M,0
29855,27222,Geetha Raju,41,F,0
29856,27223,Anitha Pillai,53,F,0
29857,27224,Girish Naik,6,M,0
29858,27225,Lakshmi Patil,34,F,0
29859,27225,Asha Bhat,27,F,0
29860,27226,Rekha Naik,10,F,0
29861,27227,Venkatesh Gowda,21,M,0
29862,27228,Shivaraj Kumar,18,M,0
29863,27229,Manjunath Shetty,36,M,0
29864,27230,Suresh Naik,26,M,0
29865,27231,Girish Sharma,40,M,0
29866,27232,Kavitha Reddy,51,F,0
29867,27233,Venkatesh Gowda,35,M,0
29868,27234,Usha Shetty,37,F,0
29869,27235,Rajesh Pillai,46,M,0
29870,27236,Venkatesh Gowda,47,M,0
29871,27237,Mamatha Swamy,41,F,0
29872,27238,Pushpa Gowda,39,F,0
29873,27239,Savitha Swamy,36,F,0
29874,27240,Shobha Sharma,61,F,0
29875,27241,Santosh Naik,52,M,0
29876,27242,Suma Murthy,51,F,0
29877,27243,Shobha Murthy,20,F,0
29878,27244,Harish Kumar,20,M,0
29879,27245,Asha Gowda,56,F,0
29880,27246,Mamatha Raju,42,F,0
29881,27246,Shobha Naik,50,F,0
29882,27247,Mahesh Kumar,18,T,0
29883,27248,Santosh Naik,19,M,0
29884,27249,Naveen Shetty,30,M,0
29885,27250,Santosh Gowda,60,M,0
29886,27251,Vinitha Swamy,31,F,0
29887,27252,Suma Bhat,10,F,0
29888,27253,Kumar Sharma,8,M,0
29889,27254,Shivaraj Pillai,24,M,0
29890,27255,Ramesh Nair,28,T,0
29891,27256,Ravi Sharma,42,M,0
29892,27257,Asha Sharma,45,F,0
29893,27258,Kumar Sharma,13,M,0
29894,27259,Girish Pillai,44,M,0
29895,27260,Usha Naik,17,F,0
29896,27261,Ganesh Naik,29,M,0
29897,27262,Asha Patil,27,F,0
29898,27263,Mahesh Naik,35,M,0
29899,27264,Basavaraj Nair,45,M,0
29900,27265,Naresh Shetty,33,M,0
29901,27265,Mahesh Pillai,43,M,0
29902,27266,Manjunath Naik,59,M,0
29903,27267,Vinitha Patil,51,F,0
29904,27268,Anitha Reddy,21,F,0
29905,27269,Prakash Reddy,30,M,0
29906,27270,Usha Naik,40,F,0
29907,27271,Naresh Murthy,33,M,0
29908,27272,Naveen Bhat,18,M,0
29909,27273,Shobha Rao,44,F,0
29910,27274,Venkatesh Reddy,29,M,0
29911,27275,Naveen Raju,49,M,0
29912,27275,Usha Bhat,30,F,0
29913,27276,Pushpa Reddy,29,F,0
29914,27277,Rajesh Pillai,5,M,0
29915,27278,Naveen Kumar,28,M,0
29916,27278,Santosh Reddy,23,M,0
29917,27279,Ramesh Kumar,50,M,0
29918,27279,Shivaraj Hegde,25,M,0
29919,27280,Rajesh Patil,74,M,0
29920,27280,Prakash Nair,34,M,0
29921,27281,Shivaraj Sharma,25,M,1
29922,27282,Savitha Gowda,54,F,0
29923,27283,Vinitha Swamy,47,F,0
29924,27284,Prakash Raju,26,M,0
29925,27285,Harish Raju,39,M,0
29926,27286,Kumar Reddy,41,M,0
29927,27286,Ganesh Reddy,38,M,0
29928,27287,Ramesh Reddy,28,M,0
29929,27288,Vinitha Raju,27,F,0
29930,27289,Dinesh Hegde,19,M,0
29931,27290,Suma Rao,5,F,0
29932,27291,Suresh Rao,28,M,0
29933,27292,Vinitha Pillai,14,F,0
29934,27293,Basavaraj Raju,27,M,0
29935,27294,Praveen Patil,10,T,0
29936,27295,Usha Swamy,71,F,0
29937,27296,Shobha Murthy,71,F,0
29938,27297,Rajesh Reddy,37,M,0
29939,27298,Shivaraj Patil,45,M,0
29940,27299,Usha Naik,18,F,0
29941,27300,Rekha Shetty,5,F,0
29942,27301,Rajesh Pillai,48,M,0
29943,27302,Prakash Hegde,58,M,0
29944,27303,Ramesh Pillai,43,M,0
29945,27303,Asha Swamy,5,F,0
29946,27304,Naresh Murthy,30,M,1
29947,27305,Mamatha Reddy,65,F,0
29948,27306,Santosh Patil,55,M,0
29949,27307,Harish Sharma,5,T,0
29950,27308,Vinitha Swamy,41,F,0
29951,27309,Ramesh Reddy,51,M,0
29952,27310,Pushpa Patil,36,F,0
29953,27311,Geetha Patil,36,F,0
29954,27312,Asha Gowda,41,F,0
29955,27313,Basavaraj Gowda,58,M,0
29956,27314,Girish Hegde,39,M,0
29957,27315,Basavaraj Murthy,32,M,0
29958,27315,Basavaraj Bhat,56,M,0
29959,27316,Vinitha Swamy,22,F,0
